ticker,symbol,updated_date,price,market_cap_cr,eps,book_value,pe,pb,roe,roce,dividend_yield,debt_to_equity,sales_cr,profit_growth_3yr,sales_growth_3yr,promoter_holding,pledged_pct,error
SIMBHALS.NS,SIMBHALS,2026-09-01T05:13:46.127762,8.3,35.2267008,,,,,,,,,,,,48.6,,
SIMPLEXINF.NS,SIMPLEXINF,2026-09-01T05:13:47.296966,266.95,2111.4503168,6.05,125.464,44.123966,2.1277022,,11.0,,,,,,56.2,,
SINCLAIR.NS,SINCLAIR,2026-09-01T05:13:48.458412,83.32,427.0983168,2.1,22.548,39.676193,3.6952279,,,,,,,,52.28,,
SINDHUTRAD.NS,SINDHUTRAD,2026-09-01T05:13:49.573756,24.47,3773.0996224,0.36,8.719,67.97222,2.8065145,,,,,,,,74.93,,
SINGERIND.NS,SINGERIND,2026-09-01T05:13:50.787954,78.79,,,28.65,,2.7500873,,,,,,,,30.49,,
SINTERCOM.NS,SINTERCOM,2026-09-01T05:13:51.932443,78.1,214.9923072,0.6,36.904,130.16666,2.1163018,,,,,,,,65.27,,
SIRCA.NS,SIRCA,2026-09-01T05:13:53.050380,433.0,2465.191936,11.87,83.658,36.47852,5.175835,,,,,,,,67.32,,
SIS.NS,SIS,2026-09-01T05:13:54.250365,430.8,6063.4243072,10.39,180.168,41.462944,2.3911016,,16.0,,,,,,75.48,,
SITINET.NS,SITINET,2026-09-01T05:13:55.423331,0.3,34.6464672,,,,,,4.0,,,,,,70.99,,
SIYSIL.NS,SIYSIL,2026-09-01T05:13:56.583952,559.65,2539.137024,52.33,321.821,10.694631,1.7390102,,,,,,,,67.07,,
SJS.NS,SJS,2026-09-01T05:13:57.819455,2487.1,7965.3494784,65.0,271.239,38.263077,9.169404,,,,,,,,50.37,,
SJVN.NS,SJVN,2026-09-01T05:13:59.060981,64.92,25512.2292736,1.76,36.207,36.886364,1.7930233,,18.0,,,,,,89.97,,
SKFINDIA.NS,SKFINDIA,2026-09-01T05:14:00.224280,1557.5,7699.9630848,42.43,268.909,36.70752,5.791922,,,,,,,,53.58,,
SKFINDUS.NS,SKFINDUS,2026-09-01T05:14:01.376626,3009.0,14875.8839296,42.06,298.728,71.54066,10.072708,,,,,,,,52.58,,
SKIPPER.NS,SKIPPER,2026-09-01T05:14:02.479522,540.15,6098.5114624,19.88,132.966,27.170525,4.062317,,,,,,,,70.41,,
SKMEGGPROD.NS,SKMEGGPROD,2026-09-01T05:14:03.650128,262.5,1384.0422912,21.14,75.124,12.417219,3.4942229,,35.0,,,,,,54.27,,
SKYGOLD.NS,SKYGOLD,2026-09-01T05:14:04.816150,769.8,11922.1919744,21.75,77.361,35.393105,9.95075,,,,,,,,,,
SMARTLINK.NS,SMARTLINK,2026-09-01T05:14:05.706978,221.83,221.2754176,16.62,210.327,13.347172,1.0546911,,-3.0,,,,,,72.7,,
SMARTWORKS.NS,SMARTWORKS,2026-09-01T05:14:06.939414,526.5,6022.1632512,,46.287,,11.374684,,,,,,,,58.33,,
SMCGLOBAL.NS,SMCGLOBAL,2026-09-01T05:14:08.105029,79.23,1659.0763008,4.87,62.272,16.268995,1.2723215,,13.0,,,,,,62.32,,
SMLMAH.NS,SMLMAH,2026-09-01T05:14:09.284610,5280.0,7641.0290176,107.88,358.867,48.94327,14.712972,,,,,,,,43.96,,
SMLT.NS,SMLT,2026-09-01T05:14:10.402565,65.07,89.0792,3.57,90.782,18.22689,0.7167721,,,,,,,,69.25,,
SMSPHARMA.NS,SMSPHARMA,2026-09-01T05:14:11.522702,370.95,3474.0224,11.06,83.907,33.539783,4.420966,,,,,,,,67.6,,
SNOWMAN.NS,SNOWMAN,2026-09-01T05:14:12.697575,36.9,617.0154496,0.32,23.935,115.31251,1.5416754,,,,,,,,40.25,,
SOBHA.NS,SOBHA,2026-09-01T05:14:13.870803,1241.2,13275.1089664,21.6,441.306,57.46296,2.8125608,,14.0,,,,,,60.24,,
SOFTTECH.NS,SOFTTECH,2026-09-01T05:14:15.137707,415.3,574.8639744,3.63,123.955,114.40771,3.3504093,,,,,,,,42.98,,
SOLARA.NS,SOLARA,2026-09-01T05:14:16.289289,648.65,3129.7695744,,287.118,,2.2591758,,,,,,,,40.55,,
SOLARINDS.NS,SOLARINDS,2026-09-01T05:14:17.463671,20070.0,181613.5467008,219.18,693.689,91.56858,28.932272,,19.0,,,,,,73.15,,
SOLARWORLD.NS,SOLARWORLD,2026-09-01T05:14:18.643268,146.0,1265.4208,14.55,97.819,10.034364,1.4925525,,,,,,,,65.77,,
SOLEX.NS,SOLEX,2026-09-01T05:14:19.808690,740.2,799.6002304,73.91,234.177,10.014883,3.160857,,,,,,,,70.43,,
SOMANYCERA.NS,SOMANYCERA,2026-09-01T05:14:20.929718,561.15,2301.433856,25.85,205.394,21.707932,2.7320664,,20.0,,,,,,51.53,,
SOMATEX.NS,SOMATEX,2026-09-01T05:14:22.097308,84.14,285.8587136,2.72,50.758,30.933823,1.6576698,,,,,,,,63.74,,
SOMICONVEY.NS,SOMICONVEY,2026-09-01T05:14:23.321604,92.6,112.5957504,3.76,69.296,24.627659,1.3362964,,,,,,,,59.05,,
SONACOMS.NS,SONACOMS,2026-09-01T05:14:24.435092,814.8,50834.6073088,11.17,96.212,72.94539,8.468798,,,,,,,,67.18,,
SONAL.NS,SONAL,2026-09-01T05:14:25.638303,84.51,,15.03,292.298,5.6227546,0.28912276,3.0,,,,,,,4.38,,
SONAMLTD.NS,SONAMLTD,2026-09-01T05:14:26.767449,72.41,289.8717184,1.83,17.855,39.568306,4.055447,,,,,,,,71.94,,
SONATSOFTW.NS,SONATSOFTW,2026-09-01T05:14:27.878820,290.55,8042.262528,16.72,68.81,17.377392,4.2224965,,44.0,,,,,,30.95,,
SOTL.NS,SOTL,2026-09-01T05:14:29.110001,759.15,5204.7642624,60.38,264.9,12.572872,2.8657985,,,,,,,,71.58,,
SOUTHBANK.NS,SOUTHBANK,2026-09-01T05:14:30.335511,45.54,11928.297472,5.76,45.049,7.90625,1.0108993,,,,,,,,,,
SOUTHWEST.NS,SOUTHWEST,2026-09-01T05:14:31.493943,209.04,682.5453056,13.09,68.231,15.969441,3.0637097,,,,,,,,66.66,,
SPAL.NS,SPAL,2026-09-01T05:14:32.651835,1038.7,2611.1758336,41.8,376.72,24.849281,2.75722,,14.0,,,,,,60.12,,
SPANDANA.NS,SPANDANA,2026-09-01T05:14:33.831589,238.72,2116.0022016,,266.679,,0.89515865,77.0,,,,,,,62.58,,
SPARC.NS,SPARC,2026-09-01T05:14:35.002231,198.92,6455.3836544,48.81,41.255,4.075394,4.821718,,,,,,,,66.93,,
SPCENET.NS,SPCENET,2026-09-01T05:14:36.148689,3.15,178.8368512,0.29,3.415,10.86207,0.9224012,,,,,,,,20.53,,
SPECIALITY.NS,SPECIALITY,2026-09-01T05:14:37.281885,140.68,678.5791488,4.91,72.006,28.651731,1.953726,,,,,,,,51.2,,
SPECTRUM.NS,SPECTRUM,2026-09-01T05:14:38.509551,2093.0,3288.906752,33.02,155.834,63.385826,13.430959,,,,,,,,68.64,,
SPENCERS.NS,SPENCERS,2026-09-01T05:14:39.643374,29.3,264.086784,,,,,,,,,,,,,,
SPIC.NS,SPIC,2026-09-01T05:14:40.485036,69.09,1406.9510144,10.07,67.364,6.860973,1.025622,,7.0,,,,,,49.43,,
SPLIL.NS,SPLIL,2026-09-01T05:14:41.645609,32.53,95.4884928,2.85,74.499,11.414035,0.43665013,,,,,,,,67.24,,
SPLPETRO.NS,SPLPETRO,2026-09-01T05:14:42.771274,722.85,13592.567808,25.81,126.382,28.006586,5.719564,,,,,,,,60.84,,
SPMLINFRA.NS,SPMLINFRA,2026-09-01T05:14:44.372452,180.65,1520.1682432,10.59,118.262,17.058544,1.5275404,,14.0,,,,,,59.65,,
SPORTKING.NS,SPORTKING,2026-09-01T05:14:45.558069,231.55,2946.9499392,12.69,86.855,18.246653,2.6659374,,,,,,,,68.9,,
SRD.NS,SRD,2026-09-01T05:14:46.914561,39.11,250.17408,2.89,19.177,13.532871,2.0394223,,,,,,,,72.99,,
SREEL.NS,SREEL,2026-09-01T05:14:48.071487,247.99,574.2211584,14.35,215.123,17.281532,1.1527824,,,,,,,,63.79,,
SRF.NS,SRF,2026-09-01T05:14:49.174435,2580.9,76499.4256896,73.04,473.738,35.33543,5.4479475,,11.0,,,,,,52.38,,
SRGHFL.NS,SRGHFL,2026-09-01T05:14:50.362519,259.25,407.2192256,21.77,189.078,11.908589,1.3711272,,,,,,,,53.88,,
SRHHYPOLTD.NS,SRHHYPOLTD,2026-09-01T05:14:51.482410,496.95,853.0057728,54.74,565.755,9.07837,0.87838376,,,,,,,,57.54,,
SRM.NS,SRM,2026-09-01T05:14:52.629760,448.0,1028.0940544,51.41,161.753,8.714258,2.7696548,,,,,,,,72.92,,
SRTL.NS,SRTL,2026-09-01T05:14:53.830394,39.0,155.9025024,3.53,65.353,11.048159,0.59675914,,,,,,,,34.59,,
SSDL.NS,SSDL,2026-09-01T05:14:54.931819,56.51,223.7784576,6.0,47.863,9.418333,1.1806614,,,,,,,,74.99,,
SSWL.NS,SSWL,2026-09-01T05:14:56.046956,337.55,5308.483584,13.48,114.789,25.040802,2.9406126,,,,,,,,58.77,,
STALLION.NS,STALLION,2026-09-01T05:14:57.263284,211.0,2449.409024,5.79,82.786,36.442142,2.54874,,,,,,,,67.9,,
STANLEY.NS,STANLEY,2026-09-01T05:14:58.425439,138.25,789.762304,0.82,81.568,168.59756,1.6949048,,,,,,,,56.72,,
STAR.NS,STAR,2026-09-01T05:14:59.565180,1011.4,9322.348544,66.6,337.146,15.186187,2.9998875,,57.0,,,,,,31.09,,
STARCEMENT.NS,STARCEMENT,2026-09-01T05:15:00.774554,186.0,7517.7558016,9.15,78.865,20.32787,2.3584607,,12.0,,,,,,68.89,,
STARHEALTH.NS,STARHEALTH,2026-09-01T05:15:02.001334,564.2,33197.7261056,11.36,172.352,49.665497,3.273533,,,,,,,,58.9,,
STARPAPER.NS,STARPAPER,2026-09-01T05:15:03.179057,151.51,237.9972096,19.81,455.198,7.6481576,0.33284417,,,,,,,,53.06,,
STARTECK.NS,STARTECK,2026-09-01T05:15:04.442969,256.65,254.3486208,24.61,265.411,10.428687,0.96699077,7.0,,,,,,,64.79,,
STCINDIA.NS,STCINDIA,2026-09-01T05:15:05.743107,116.21,697.2599808,106.92,,1.0868874,,,47.0,,,,,,90.0,,
STEELCAS.NS,STEELCAS,2026-09-01T05:15:06.922437,346.8,3509.6158208,8.97,39.033,38.662205,8.884789,,,,,,,,45.79,,
STEELCITY.NS,STEELCITY,2026-09-01T05:15:08.040199,83.65,126.3708544,11.26,91.345,7.428952,0.91575897,,18.0,,,,,,55.2,,
STEELXIND.NS,STEELXIND,2026-09-01T05:15:09.203238,10.66,1359.7026304,0.25,6.207,42.64,1.7174158,,,,,,,,48.32,,
STEL.NS,STEL,2026-09-01T05:15:10.328966,637.0,1175.6092416,10.51,871.509,60.608944,0.73091614,,3.0,,,,,,50.31,,
STERTOOLS.NS,STERTOOLS,2026-09-01T05:15:11.490630,216.0,785.0395648,7.15,145.602,30.20979,1.4834961,,,,,,,,70.15,,
STLNETWORK.NS,STLNETWORK,2026-09-01T05:15:12.671291,27.66,1350.10816,,16.4,,1.6865854,,,,,,,,44.15,,
STLTECH.NS,STLTECH,2026-09-01T05:15:13.842215,718.1,36903.9638528,4.59,46.463,156.44879,15.455308,,5.0,,,,,,54.49,,
STOVEKRAFT.NS,STOVEKRAFT,2026-09-01T05:15:15.011493,837.05,2771.248128,14.67,152.498,57.05862,5.4889245,,,,,,,,54.36,,
STUDDS.NS,STUDDS,2026-09-01T05:15:16.160341,445.75,1754.1777408,18.99,132.855,23.472881,3.3551617,,,,,,,,61.75,,
STYL.NS,STYL,2026-09-01T05:15:17.287421,385.8,6242.4686592,16.93,88.241,22.787949,4.372117,,,,,,,,81.8,,
STYLAMIND.NS,STYLAMIND,2026-09-01T05:15:18.408189,3353.8,5687.6208128,99.96,471.571,33.551422,7.1119723,,,,,,,,58.83,,
STYLEBAAZA.NS,STYLEBAAZA,2026-09-01T05:15:19.590774,399.0,3037.0824192,6.29,60.386,63.43402,6.6074915,,,,,,,,45.57,,
STYRENIX.NS,STYRENIX,2026-09-01T05:15:20.785856,2024.7,3562.7237376,153.18,777.056,13.217783,2.6056035,,,,,,,,75.0,,
SUBEXLTD.NS,SUBEXLTD,2026-09-01T05:15:22.018113,18.26,1013.1657728,0.54,6.178,33.814816,2.9556491,,9.0,,,,,,0.19,,
SUBROS.NS,SUBROS,2026-09-01T05:15:23.236218,721.25,4705.128448,25.49,190.663,28.29541,3.7828526,,8.0,,,,,,40.01,,
SUDARCOLOR.NS,SUDARCOLOR,2026-09-01T05:15:24.666048,383.0,884.0328192,20.73,246.982,18.47564,1.5507203,,,,,,,,51.0,,
SUDARSCHEM.NS,SUDARSCHEM,2026-09-01T05:15:25.789825,1297.5,10329.0830848,9.05,438.887,143.37016,2.956342,,16.0,,,,,,52.89,,
SUDEEPPHRM.NS,SUDEEPPHRM,2026-09-01T05:15:26.969978,1239.4,13998.8533248,16.13,78.207,76.838196,15.847687,,,,,,,,76.16,,
SUKHJITS.NS,SUKHJITS,2026-09-01T05:15:28.105987,157.44,491.905536,10.96,181.595,14.364964,0.86698425,,15.0,,,,,,60.95,,
SULA.NS,SULA,2026-09-01T05:15:29.361089,146.9,1240.5298176,2.94,69.558,49.965984,2.1119065,,,,,,,,27.33,,
SUMEETINDS.NS,SUMEETINDS,2026-09-01T05:15:30.537922,12.16,844.8154112,0.31,4.236,39.225807,2.8706326,,10.0,,,,,,43.28,,
SUMICHEM.NS,SUMICHEM,2026-09-01T05:15:31.711747,516.0,25755.9199744,11.6,67.909,44.482758,7.598404,,,,,,,,80.3,,
SUMIT.NS,SUMIT,2026-09-01T05:15:32.922925,50.46,241.4952704,1.27,35.153,39.732285,1.4354393,,,,,,,,69.59,,
SUMMITSEC.NS,SUMMITSEC,2026-09-01T05:15:34.140655,1416.0,1550.0672,109.84,7847.05,12.891479,0.18044998,,5.0,,,,,,73.99,,
SUNCLAY.NS,SUNCLAY,2026-09-01T05:15:35.307156,1298.8,2863.3556992,113.71,587.585,11.422039,2.2104037,,,,,,,,67.45,,
SUNDARAM.NS,SUNDARAM,2026-09-01T05:15:36.512124,1.25,59.23472,0.09,1.546,13.888888,0.80853814,,,,,,,,28.16,,
SUNDARMFIN.NS,SUNDARMFIN,2026-09-01T05:15:37.664576,4548.6,50133.56544,201.27,1340.516,22.599493,3.393171,17.0,,,,,,,36.16,,
SUNDRMBRAK.NS,SUNDRMBRAK,2026-09-01T05:15:38.822806,785.9,309.2182528,9.13,259.34,86.078865,3.030385,,,,,,,,65.54,,
SUNDRMFAST.NS,SUNDRMFAST,2026-09-01T05:15:39.933311,1219.7,25629.3552128,29.04,203.449,42.000687,5.995114,,17.0,,,,,,49.53,,
SUNDROP.NS,SUNDROP,2026-09-01T05:15:41.147963,663.15,2499.8668288,7.44,391.76,89.133064,1.6927456,,14.0,,,,,,51.77,,
SUNFLAG.NS,SUNFLAG,2026-09-01T05:15:42.320328,339.6,6120.2530304,11.42,491.911,29.737303,0.6903688,,12.0,,,,,,49.06,,
SUNPHARMA.NS,SUNPHARMA,2026-09-01T05:15:43.481729,1937.1,464775.1778304,50.5,348.305,38.358414,5.561505,,23.0,,,,,,54.39,,
SUNTECK.NS,SUNTECK,2026-09-01T05:15:44.724678,299.6,4399.3874432,14.54,246.312,20.605227,1.2163435,,8.0,,,,,,73.85,,
SUNTV.NS,SUNTV,2026-09-01T05:15:45.891719,464.05,18287.4963968,38.86,321.506,11.941585,1.4433633,,35.0,,,,,,75.0,,
SUPERHOUSE.NS,SUPERHOUSE,2026-09-01T05:15:47.054411,171.04,188.5715968,7.46,432.778,22.927612,0.39521414,,17.0,,,,,,54.88,,
SUPERSPIN.NS,SUPERSPIN,2026-09-01T05:15:48.229516,6.71,37.5935264,0.11,9.0,61.0,0.7455556,,,,,,,,42.46,,
SUPRAJIT.NS,SUPRAJIT,2026-09-01T05:15:49.350865,506.05,6941.9606016,13.59,104.669,37.23694,4.834765,,23.0,,,,,,47.37,,
SUPREME.NS,SUPREME,2026-09-01T05:15:50.518252,39.06,151.5628032,0.17,103.333,229.76471,0.37800124,,,,,,,,,,
SUPREMEENG.NS,SUPREMEENG,2026-09-01T05:15:51.409010,2.78,69.4860992,,,,,,,,,,,,70.7,,
SUPREMEIND.NS,SUPREMEIND,2026-09-01T05:15:52.560205,3615.5,45946.421248,81.1,485.651,44.580765,7.4446464,,34.0,,,,,,49.7,,
SUPREMEINF.NS,SUPREMEINF,2026-09-01T05:15:53.733724,84.29,821.8507776,864.32,29.771,0.09752175,2.8312788,,6.0,,,,,,37.78,,
SUPRIYA.NS,SUPRIYA,2026-09-01T05:15:54.900087,798.35,6425.344,24.69,148.771,32.334953,5.366301,,,,,,,,68.24,,
SURAJEST.NS,SURAJEST,2026-09-01T05:15:56.009512,191.58,918.547968,19.85,214.226,9.651385,0.89428926,,,,,,,,74.95,,
SURAJLTD.NS,SURAJLTD,2026-09-01T05:15:57.157062,204.0,374.6276352,4.53,75.014,45.03311,2.7194924,,,,,,,,74.7,,
SURAKSHA.NS,SURAKSHA,2026-09-01T05:15:58.291027,337.3,1756.6838784,6.91,47.173,48.813313,7.150276,,,,,,,,48.78,,
SURANASOL.NS,SURANASOL,2026-09-01T05:15:59.442483,26.56,130.6927232,0.04,11.609,664.0,2.28788,,,,,,,,70.61,,
SURANAT&P.NS,SURANAT&P,2026-09-01T05:16:00.642832,16.24,220.4741888,2.18,11.858,7.449541,1.3695395,,4.0,,,,,,74.99,,
SURYALA.NS,SURYALA,2026-09-01T05:16:01.838488,384.0,,84.05,699.859,4.568709,0.5486819,,,,,,,,70.36,,
SURYALAXMI.NS,SURYALAXMI,2026-09-01T05:16:03.025652,64.03,120.4102656,2.13,144.924,30.061031,0.4418178,,,,,,,,55.94,,
SURYAROSNI.NS,SURYAROSNI,2026-09-01T05:16:04.164813,221.0,4809.7533952,14.33,120.827,15.422192,1.8290614,,9.0,,,,,,63.32,,
SURYODAY.NS,SURYODAY,2026-09-01T05:16:05.397597,152.99,1626.2325248,18.03,195.533,8.485302,0.78242546,,,,,,,,28.02,,
SUTLEJTEX.NS,SUTLEJTEX,2026-09-01T05:16:06.564558,40.9,679.0126592,,49.77,,0.8217802,,,,,,,,63.9,,
SUVEN.NS,SUVEN,2026-09-01T05:16:07.739722,395.0,11161.2264448,,22.425,,17.614271,,,,,,,,60.0,,
SUVIDHAA.NS,SUVIDHAA,2026-09-01T05:16:08.998423,2.22,47.2368192,,1.919,,1.1568525,,,,,,,,39.56,,
SUYOG.NS,SUYOG,2026-09-01T05:16:10.129130,742.1,869.5274496,49.64,417.178,14.949637,1.7788569,,,,,,,,49.63,,
SUZLON.NS,SUZLON,2026-09-01T05:16:11.281801,46.78,64302.7632128,2.29,7.113,20.427948,6.5766907,,-48.0,,,,,,21.0,,
SVLL.NS,SVLL,2026-09-01T05:16:12.534364,822.0,944.7821312,3.85,34.666,213.5065,23.711994,,,,,,,,73.0,,
SVPGLOB.NS,SVPGLOB,2026-09-01T05:16:13.657817,3.61,45.6664992,5.3,,0.681132,,,,,,,,,67.58,,
SWANCORP.NS,SWANCORP,2026-09-01T05:16:14.822445,291.95,9151.3741312,7.04,224.958,41.470173,1.2977979,,3.0,,,,,,71.66,,
SWANDEF.NS,SWANDEF,2026-09-01T05:16:16.306350,2420.0,12749.0809856,,13.217,,183.09752,,-1.0,,,,,,30.76,,
SWARAJ.NS,SWARAJ,2026-09-01T05:16:17.468643,365.85,966.5120256,23.45,151.59,15.601279,2.4134178,,,,,,,,73.3,,
SWARAJENG.NS,SWARAJENG,2026-09-01T05:16:18.646206,3568.6,4335.8011392,166.25,402.411,21.465263,8.868048,,,,,,,,50.62,,
SWELECTES.NS,SWELECTES,2026-09-01T05:16:19.765809,580.0,901.1017728,27.49,607.663,21.098581,0.95447636,,1.0,,,,,,64.08,,
SWIGGY.NS,SWIGGY,2026-09-01T05:16:20.923477,279.65,73268.3501568,,70.275,,3.9793665,,,,,,,,,,
SWSOLAR.NS,SWSOLAR,2026-09-01T05:16:22.089911,189.36,4422.3397888,,27.823,,6.80588,,,,,,,,77.22,,
SYMPHONY.NS,SYMPHONY,2026-09-01T05:16:23.257704,583.55,4007.319552,,79.395,,7.3499594,,50.0,,,,,,75.0,,
SYNCOMF.NS,SYNCOMF,2026-09-01T05:16:24.554142,19.65,1847.1000064,0.9,4.451,21.833334,4.414738,,,,,,,,38.98,,
SYNGENE.NS,SYNGENE,2026-09-01T05:16:25.705248,399.35,16073.9639296,5.49,120.405,72.74135,3.3167229,,,,,,,,74.51,,
SYRMA.NS,SYRMA,2026-09-01T05:16:26.894130,1444.0,27815.0479872,19.31,149.623,74.77991,9.650923,,,,,,,,47.27,,
SYSTMTXC.NS,SYSTMTXC,2026-09-01T05:16:28.054474,58.0,793.1313664,2.1,22.896,27.61905,2.5331936,,9.0,,,,,,45.89,,
TAALTECH.NS,TAALTECH,2026-09-01T05:16:29.220989,4507.1,,200.27,786.629,22.505117,5.7296386,,,,,,,,51.07,,
TAINWALCHM.NS,TAINWALCHM,2026-09-01T05:16:30.410285,211.0,197.5775104,8.54,183.878,24.70726,1.1474999,,,,,,,,67.2,,
TAJGVK.NS,TAJGVK,2026-09-01T05:16:31.613434,331.6,2079.1816192,65.79,162.983,5.04028,2.034568,,,,,,,,74.99,,
TAKE.NS,TAKE,2026-09-01T05:16:32.880597,14.58,213.196032,0.42,2.062,34.714287,7.070805,,13.0,,,,,,63.14,,
TALBROAUTO.NS,TALBROAUTO,2026-09-01T05:16:34.055671,410.65,2534.8665344,18.14,120.31,22.637817,3.4132657,,16.0,,,,,,56.63,,
TAMBOLIIN.NS,TAMBOLIIN,2026-09-01T05:16:35.248410,252.5,,10.71,123.439,23.576097,2.0455446,,15.0,,,,,,52.17,,
TANLA.NS,TANLA,2026-09-01T05:16:36.437615,532.05,7025.758208,40.17,187.607,13.244959,2.8359816,,1.0,,,,,,33.69,,
TARACHAND.NS,TARACHAND,2026-09-01T05:16:37.627283,48.28,380.5665792,2.93,18.932,16.477816,2.5501797,,,,,,,,72.73,,
TARAPUR.NS,TARAPUR,2026-09-01T05:16:38.863497,12.98,25.3110144,,,,,,,,,,,,44.63,,
TARC.NS,TARC,2026-09-01T05:16:40.024451,120.55,3557.38624,,36.375,,3.3140895,,,,,,,,65.56,,
TARIL.NS,TARIL,2026-09-01T05:16:41.222223,310.0,9305.1404288,8.62,51.58,35.96288,6.0100813,,4.0,,,,,,74.9,,
TARMAT.NS,TARMAT,2026-09-01T05:16:42.404860,59.5,149.1323264,2.83,74.495,21.024736,0.7987113,,,,,,,,63.24,,
TARSONS.NS,TARSONS,2026-09-01T05:16:43.579880,331.6,1764.320256,2.09,119.924,158.6603,2.7650845,,,,,,,,47.31,,
TASTYBITE.NS,TASTYBITE,2026-09-01T05:16:44.741233,9985.0,2562.1510144,140.01,1242.238,71.31634,8.037912,,,,,,,,74.23,,
TATACAP.NS,TATACAP,2026-09-01T05:16:45.871626,367.15,154815.8763008,12.8,108.762,28.683594,3.3757193,11.0,,,,,,,85.41,,
TATACHEM.NS,TATACHEM,2026-09-01T05:16:47.168107,641.5,16342.6156544,,832.403,,0.77066034,,11.0,,,,,,30.8,,
TATACOMM.NS,TATACOMM,2026-09-01T05:16:48.351050,1723.1,49123.1051776,33.22,120.949,51.869354,14.246501,,8.0,,,,,,74.99,,
TATACONSUM.NS,TATACONSUM,2026-09-01T05:16:49.530761,1032.9,102225.0778624,16.55,220.174,62.41088,4.69129,,9.0,,,,,,35.72,,
TATAELXSI.NS,TATAELXSI,2026-09-01T05:16:50.748167,3622.0,22564.9000448,105.02,488.203,34.48867,7.419045,,,,,,,,44.63,,
TATAINVEST.NS,TATAINVEST,2026-09-01T05:16:51.989571,639.0,32330.3931904,8.5,577.547,75.17647,1.1064035,,10.0,,,,,,73.01,,
TATAPOWER.NS,TATAPOWER,2026-09-01T05:16:53.156686,349.6,111709.0742272,12.08,123.543,28.940397,2.829784,,9.0,,,,,,33.02,,
TATASTEEL.NS,TATASTEEL,2026-09-01T05:16:54.416268,183.33,228691.6206592,8.84,81.842,20.738688,2.240048,,1.0,,,,,,31.35,,
TATATECH.NS,TATATECH,2026-09-01T05:16:55.607675,837.85,34021.0515968,13.71,96.64,61.112324,8.669806,,,,,,,,55.39,,
TATVA.NS,TATVA,2026-09-01T05:16:56.759717,1609.2,3764.2493952,21.96,334.033,73.27869,4.817488,,,,,,,,79.17,,
TBOTEK.NS,TBOTEK,2026-09-01T05:16:57.924266,1721.1,18378.5914368,24.57,145.006,70.04884,11.869164,,,,,,,,44.4,,
TBZ.NS,TBZ,2026-09-01T05:16:59.096678,366.8,2447.6790784,32.04,125.641,11.448189,2.919429,,8.0,,,,,,74.12,,
TCC.NS,TCC,2026-09-01T05:17:00.344592,225.43,,,345.302,,0.6528488,,,,,,,,69.54,,
TCI.NS,TCI,2026-09-01T05:17:01.470069,873.3,6709.663744,59.85,334.358,14.591479,2.611871,,17.0,,,,,,66.08,,
TCIEXP.NS,TCIEXP,2026-09-01T05:17:02.644726,543.0,2086.151168,21.23,213.124,25.577015,2.5478127,,,,,,,,66.09,,
TCIFINANCE.NS,TCIFINANCE,2026-09-01T05:17:03.800270,15.04,19.3602288,,,,,,,,,,,,,,
TCPLPACK.NS,TCPLPACK,2026-09-01T05:17:04.645396,3879.3,3522.7553792,126.88,789.874,30.57456,4.9112897,,,,,,,,58.42,,
TCS.NS,TCS,2026-09-01T05:17:05.821862,2349.7,850142.0097536,137.72,303.014,17.061428,7.754427,,50.0,,,,,,73.31,,
TDPOWERSYS.NS,TDPOWERSYS,2026-09-01T05:17:07.020039,772.75,24145.1040768,8.81,34.304,87.71282,22.526527,,2.0,,,,,,54.05,,
TEAMGTY.NS,TEAMGTY,2026-09-01T05:17:08.262932,237.01,213.146624,1.23,50.251,192.69106,4.716523,,,,,,,,74.92,,
TEAMLEASE.NS,TEAMLEASE,2026-09-01T05:17:09.392488,1290.5,1972.0646656,87.56,622.036,14.738465,2.0746388,,24.0,,,,,,44.92,,
TECHM.NS,TECHM,2026-09-01T05:17:10.571935,1632.0,144578.576384,57.76,334.408,28.254848,4.880266,,32.0,,,,,,36.21,,
TECHNOE.NS,TECHNOE,2026-09-01T05:17:11.807901,969.8,11278.7324928,37.02,357.561,26.19665,2.7122643,,,,,,,,58.75,,
TECHNVISN.NS,TECHNVISN,2026-09-01T05:17:13.033423,5330.0,,4.84,23.911,1101.2396,222.90996,,4.0,,,,,,74.32,,
TECILCHEM.NS,TECILCHEM,2026-09-01T05:17:14.179455,9.75,18.4896752,,,,,,,,,,,,39.79,,
TEGA.NS,TEGA,2026-09-01T05:17:15.289497,1626.3,12218.0173824,3.81,449.925,426.8504,3.6146026,,,,,,,,79.17,,
TEJASNET.NS,TEJASNET,2026-09-01T05:17:16.526080,563.35,10011.1286272,,164.895,,3.4164162,,5.0,,,,,,0.0,,
TEMBO.NS,TEMBO,2026-09-01T05:17:17.695492,57.54,10903.830528,5.15,30.505,11.172815,1.8862482,,,,,,,,72.77,,
TENNIND.NS,TENNIND,2026-09-01T05:17:18.841199,527.9,21306.2729728,14.89,29.688,35.453323,17.781597,,,,,,,,74.79,,
TERASOFT.NS,TERASOFT,2026-09-01T05:17:19.974798,287.25,359.4035968,19.8,116.645,14.507576,2.4626002,,,,,,,,47.19,,
TEXINFRA.NS,TEXINFRA,2026-09-01T05:17:21.160672,111.0,1414.4351232,0.71,87.898,156.33803,1.2628273,,1.62,,,,,,60.83,,
